Index,Year,County,Property_type,mean_inventory,Median_sales_price,Listing_price,Amount_sold_over
1060,2022,Placer County,Townhouse,3.0,932500.0,1374000.0,4918714.0
1061,2012,Riverside County,All Residential,8471.1,225800.0,264426.1,-25126.1
1062,2012,Riverside County,Condo/Co-op,1345.2,166062.5,264426.1,141436.4
1063,2012,Riverside County,Multi-Family (2-4 Unit),136.4,196035.0,264426.1,342771.4
1064,2012,Riverside County,Single Family Residential,6952.8,232800.0,264426.1,569271.4
1065,2012,Riverside County,Townhouse,36.7,159004.5,244436.1,735265.9
1066,2013,Riverside County,All Residential,6590.91,279496.82,326381.82,-32339.55
1067,2013,Riverside County,Condo/Co-op,1194.91,202972.73,326381.82,171519.55
1068,2013,Riverside County,Multi-Family (2-4 Unit),129.45,244524.77,326381.82,421976.14
1069,2013,Riverside County,Single Family Residential,5237.0,291067.73,326381.82,708198.41
1070,2013,Riverside County,Townhouse,29.55,227336.36,303654.55,941743.86
1071,2014,Riverside County,All Residential,9673.55,316840.91,363590.0,-27840.0
1072,2014,Riverside County,Condo/Co-op,1475.55,236090.91,363590.0,211164.55
1073,2014,Riverside County,Multi-Family (2-4 Unit),168.45,253959.09,363590.0,470119.09
1074,2014,Riverside County,Single Family Residential,7981.91,327420.27,363590.0,793448.45
1075,2014,Riverside County,Townhouse,47.64,266614.82,336317.27,1064608.73
1076,2015,Riverside County,All Residential,11161.73,334635.91,386013.55,-31377.64
1077,2015,Riverside County,Condo/Co-op,1734.91,237886.36,386013.55,212122.36
1078,2015,Riverside County,Multi-Family (2-4 Unit),185.09,295795.45,386013.55,509395.09
1079,2015,Riverside County,Single Family Residential,9187.45,347108.64,386013.55,852189.64
1080,2015,Riverside County,Townhouse,54.27,289058.64,356468.09,1148016.91
1081,2016,Riverside County,All Residential,11613.09,356681.82,409863.64,-33363.64
1082,2016,Riverside County,Condo/Co-op,1836.18,246636.36,409863.64,214818.18
1083,2016,Riverside County,Multi-Family (2-4 Unit),165.18,319828.5,409863.64,542373.95
1084,2016,Riverside County,Single Family Residential,9551.82,370340.91,409863.64,908260.32
1085,2016,Riverside County,Townhouse,59.91,298762.91,378963.64,1213286.86
1086,2017,Riverside County,All Residential,10316.09,382980.45,433545.0,-29200.91
1087,2017,Riverside County,Condo/Co-op,1565.91,262136.36,433545.0,240890.0
1088,2017,Riverside County,Multi-Family (2-4 Unit),149.18,355231.82,433545.0,598167.27
1089,2017,Riverside County,Single Family Residential,8532.27,399463.18,433545.0,995311.14
1090,2017,Riverside County,Townhouse,68.73,350782.05,401272.27,1349321.59
1091,2018,Riverside County,All Residential,10938.27,409279.77,460442.91,-26617.68
1092,2018,Riverside County,Condo/Co-op,1325.55,286977.27,460442.91,262995.95
1093,2018,Riverside County,Multi-Family (2-4 Unit),137.36,390886.36,460442.91,661359.59
1094,2018,Riverside County,Single Family Residential,9398.55,425159.09,460442.91,1079532.32
1095,2018,Riverside County,Townhouse,76.82,351609.09,425579.27,1438332.32
1096,2019,Riverside County,All Residential,11140.27,422954.55,471736.36,-23736.36
1097,2019,Riverside County,Condo/Co-op,1436.82,305363.64,471736.36,287036.36
1098,2019,Riverside County,Multi-Family (2-4 Unit),138.18,422659.09,471736.36,714668.18
1099,2019,Riverside County,Single Family Residential,9474.0,438267.27,471736.36,1149326.36
1100,2019,Riverside County,Townhouse,91.27,377380.32,435836.36,1530788.5
1101,2020,Riverside County,All Residential,7810.82,466545.45,517656.36,-24747.27
1102,2020,Riverside County,Condo/Co-op,1304.55,330727.27,517656.36,323570.91
1103,2020,Riverside County,Multi-Family (2-4 Unit),115.09,442863.64,517656.36,759007.95
1104,2020,Riverside County,Single Family Residential,6327.45,484550.68,517656.36,1239121.59
1105,2020,Riverside County,Townhouse,63.73,398795.45,479565.45,1643917.05
1106,2021,Riverside County,All Residential,5069.73,566873.77,616112.64,-19784.32
1107,2021,Riverside County,Condo/Co-op,634.45,401681.82,616112.64,398806.59
1108,2021,Riverside County,Multi-Family (2-4 Unit),107.64,551613.64,616112.64,947692.95
1109,2021,Riverside County,Single Family Residential,4288.73,590363.64,616112.64,1528056.59
1110,2021,Riverside County,Townhouse,39.36,466727.27,573394.45,2003865.68
1111,2022,Riverside County,All Residential,6895.0,1143000.0,1704980.0,-128980.0
1112,2022,Riverside County,Condo/Co-op,807.0,883000.0,1704980.0,918020.0
1113,2022,Riverside County,Multi-Family (2-4 Unit),154.0,1247000.0,1704980.0,2143020.0
1114,2022,Riverside County,Single Family Residential,5892.0,1175000.0,1704980.0,3139020.0
1115,2022,Riverside County,Townhouse,42.0,928000.0,1144990.0,4231010.0
1116,2012,Sacramento County,All Residential,4475.09,183390.91,206304.55,-16754.55
1117,2012,Sacramento County,Condo/Co-op,333.18,86850.0,206304.55,78390.91
1118,2012,Sacramento County,Multi-Family (2-4 Unit),154.27,187559.09,206304.55,265995.45
1119,2012,Sacramento County,Single Family Residential,3973.18,190154.55,206304.55,449831.82
1120,2012,Sacramento County,Townhouse,14.45,94754.55,192218.18,550490.91
1121,2013,Sacramento County,All Residential,3279.82,245681.73,275172.64,-20854.55
1122,2013,Sacramento County,Condo/Co-op,232.64,131040.91,275172.64,119390.91
1123,2013,Sacramento County,Multi-Family (2-4 Unit),161.0,247727.27,275172.64,367277.27
1124,2013,Sacramento County,Single Family Residential,2872.91,254818.18,275172.64,612277.27
1125,2013,Sacramento County,Townhouse,13.27,119431.82,257445.36,741254.55
1126,2014,Sacramento County,All Residential,4096.82,277809.09,309595.45,-20422.73
1127,2014,Sacramento County,Condo/Co-op,329.55,147672.73,309595.45,133704.55
1128,2014,Sacramento County,Multi-Family (2-4 Unit),195.36,263076.73,309595.45,400781.27
1129,2014,Sacramento County,Single Family Residential,3557.73,286631.82,309595.45,674935.82
1130,2014,Sacramento County,Townhouse,14.18,130931.73,286875.0,819247.09
1131,2015,Sacramento County,All Residential,3577.45,298522.73,336359.09,-26422.73
1132,2015,Sacramento County,Condo/Co-op,256.09,155234.91,336359.09,137489.45
1133,2015,Sacramento County,Multi-Family (2-4 Unit),173.36,293318.18,336359.09,433898.55
1134,2015,Sacramento County,Single Family Residential,3137.36,309090.91,336359.09,732125.82
1135,2015,Sacramento County,Townhouse,10.64,179677.27,311818.18,924025.82
1136,2016,Sacramento County,All Residential,3086.73,329909.09,364609.95,-20928.14
1137,2016,Sacramento County,Condo/Co-op,171.27,181000.0,364609.95,171299.14
1138,2016,Sacramento County,Multi-Family (2-4 Unit),158.36,331870.45,364609.95,503260.5
1139,2016,Sacramento County,Single Family Residential,2747.55,338477.27,364609.95,842055.95
1140,2016,Sacramento County,Townhouse,9.55,217000.0,337382.68,1060874.14
1141,2017,Sacramento County,All Residential,2656.91,356890.91,393759.09,-21050.0
1142,2017,Sacramento County,Condo/Co-op,154.0,210431.82,393759.09,203245.45
1143,2017,Sacramento County,Multi-Family (2-4 Unit),116.45,361859.09,393759.09,562740.91
1144,2017,Sacramento County,Single Family Residential,2378.55,366431.82,393759.09,920627.27
1145,2017,Sacramento County,Townhouse,7.91,213909.09,365350.0,1144172.73
1146,2018,Sacramento County,All Residential,3145.36,385704.55,423850.0,-18327.27
1147,2018,Sacramento County,Condo/Co-op,201.55,236545.45,423850.0,231581.82
1148,2018,Sacramento County,Multi-Family (2-4 Unit),126.73,417522.68,423850.0,647649.95
1149,2018,Sacramento County,Single Family Residential,2808.09,395840.91,423850.0,1030990.86
1150,2018,Sacramento County,Townhouse,9.0,223863.64,392122.73,1267354.5
1151,2019,Sacramento County,All Residential,2736.45,400727.27,444780.73,-25326.18
1152,2019,Sacramento County,Condo/Co-op,187.73,243250.0,444780.73,232151.09
1153,2019,Sacramento County,Multi-Family (2-4 Unit),113.82,438181.82,444780.73,669423.82
1154,2019,Sacramento County,Single Family Residential,2423.0,411000.0,444780.73,1062014.73
1155,2019,Sacramento County,Townhouse,11.91,262681.82,411598.91,1344242.0
1156,2020,Sacramento County,All Residential,1842.36,443022.73,484079.36,-20283.91
1157,2020,Sacramento County,Condo/Co-op,171.36,266409.09,484079.36,264443.36
1158,2020,Sacramento County,Multi-Family (2-4 Unit),113.09,499545.45,484079.36,759307.0
1159,2020,Sacramento County,Single Family Residential,1547.0,451964.95,484079.36,1193135.59
1160,2020,Sacramento County,Townhouse,10.91,299022.73,449079.36,1510885.59
1161,2021,Sacramento County,All Residential,1418.0,526691.18,561871.82,-10180.64
1162,2021,Sacramento County,Condo/Co-op,99.73,313181.82,561871.82,320273.91
1163,2021,Sacramento County,Multi-Family (2-4 Unit),116.18,586194.36,561871.82,904468.27
1164,2021,Sacramento County,Single Family Residential,1185.64,541022.73,561871.82,1428945.55
1165,2021,Sacramento County,Townhouse,16.45,372067.27,521962.73,1817194.64
1166,2022,Sacramento County,All Residential,1647.0,1023000.0,1539915.0,-219915.0
1167,2022,Sacramento County,Condo/Co-op,104.0,639500.0,1539915.0,667585.0
1168,2022,Sacramento County,Multi-Family (2-4 Unit),124.0,1115000.0,1539915.0,1757585.0
1169,2022,Sacramento County,Single Family Residential,1398.0,1055000.0,1539915.0,2652585.0
1170,2022,Sacramento County,Townhouse,21.0,745000.0,1029915.0,3547585.0
1171,2012,San Benito County,All Residential,125.64,309863.64,350404.45,-30722.64
1172,2012,San Benito County,Condo/Co-op,1.25,254500.0,139850.0,1021775.0
1173,2012,San Benito County,Multi-Family (2-4 Unit),2.38,306612.5,220968.75,673206.25
1174,2012,San Benito County,Single Family Residential,117.18,318486.36,350895.36,613354.64
1175,2012,San Benito County,Townhouse,4.91,207204.64,299995.36,851095.64
1176,2013,San Benito County,All Residential,90.64,400454.55,433879.5,-17970.41
1177,2013,San Benito County,Condo/Co-op,0.0,310000.0,177250.0,2560250.0
1178,2013,San Benito County,Multi-Family (2-4 Unit),2.0,476000.0,347919.39,720469.5
1179,2013,San Benito County,Single Family Residential,85.91,403595.45,467209.05,798840.95
1180,2013,San Benito County,Townhouse,2.38,276156.25,442584.31,1552140.69
1181,2014,San Benito County,All Residential,130.82,451545.45,504446.55,-30719.27
1182,2014,San Benito County,Condo/Co-op,3.6,310850.0,505924.3,908325.7
1183,2014,San Benito County,Multi-Family (2-4 Unit),6.67,727083.33,486946.75,1393511.58
1184,2014,San Benito County,Single Family Residential,116.73,457818.18,502135.18,972478.45
1185,2014,San Benito County,Townhouse,5.2,315700.0,474908.7,1432766.3
1186,2015,San Benito County,All Residential,136.82,497863.64,515726.18,8046.55
1187,2015,San Benito County,Condo/Co-op,2.33,349416.67,232066.67,1118433.33
1188,2015,San Benito County,Multi-Family (2-4 Unit),7.33,585750.0,477525.0,1444050.0
1189,2015,San Benito County,Single Family Residential,122.82,509312.27,557989.82,986549.73
1190,2015,San Benito County,Townhouse,4.6,358806.8,470753.8,1557046.5
1191,2016,San Benito County,All Residential,188.0,533222.73,554245.36,19431.91
1192,2016,San Benito County,Condo/Co-op,1.0,630850.0,0.0,7258800.0
1193,2016,San Benito County,Multi-Family (2-4 Unit),7.0,694166.67,422641.67,1434241.67
1194,2016,San Benito County,Single Family Residential,172.91,542545.45,600249.91,939481.91
1195,2016,San Benito County,Townhouse,8.91,403972.73,554245.36,1361481.91
1196,2017,San Benito County,All Residential,171.36,585250.0,601475.55,12592.64
1197,2017,San Benito County,Condo/Co-op,2.0,428500.0,514450.0,3570425.0
1198,2017,San Benito County,Multi-Family (2-4 Unit),4.71,937735.71,531417.71,1526996.57
1199,2017,San Benito County,Single Family Residential,155.09,596087.09,645930.09,1232102.45
1200,2017,San Benito County,Townhouse,10.8,374905.0,605278.1,1811212.7
1201,2018,San Benito County,All Residential,157.0,616307.5,633250.55,18966.05
1202,2018,San Benito County,Condo/Co-op,0.0,845000.0,535000.0,7745382.5
1203,2018,San Benito County,Multi-Family (2-4 Unit),4.0,709000.0,582194.42,1487536.0
1204,2018,San Benito County,Single Family Residential,140.36,628284.14,686432.36,1056932.0
1205,2018,San Benito County,Townhouse,11.91,445393.18,633250.55,1520279.73
1206,2019,San Benito County,All Residential,180.36,637059.0,664680.86,6430.68
1207,2019,San Benito County,Condo/Co-op,2.0,789578.0,564000.0,8003227.0
1208,2019,San Benito County,Multi-Family (2-4 Unit),3.0,1203500.0,1206500.0,4193113.5
1209,2019,San Benito County,Single Family Residential,163.09,646600.32,664680.86,944462.82
1210,2019,San Benito County,Townhouse,13.73,420340.91,610226.32,1384371.91
1211,2020,San Benito County,All Residential,140.64,678877.27,769297.36,-52238.27
1212,2020,San Benito County,Condo/Co-op,0.0,420000.0,1258949.5,7276200.5
1213,2020,San Benito County,Multi-Family (2-4 Unit),3.0,869583.33,524497.83,1755530.08
1214,2020,San Benito County,Single Family Residential,132.82,689965.23,709388.27,1206363.32
1215,2020,San Benito County,Townhouse,4.4,470100.0,583592.2,1955984.55
1216,2021,San Benito County,All Residential,109.82,822809.09,831161.14,32557.05
1217,2021,San Benito County,Condo/Co-op,0.33,542333.33,0.0,3795966.67
1218,2021,San Benito County,Multi-Family (2-4 Unit),0.8,1031900.0,602308.8,2704171.2
1219,2021,San Benito County,Single Family Residential,104.73,835997.0,895682.0,1421805.91
1220,2021,San Benito County,Townhouse,3.6,540250.0,847287.25,2196299.45
1221,2022,San Benito County,All Residential,121.0,1662500.0,1624000.0,581500.0
1222,2022,San Benito County,Condo/Co-op,0.0,543000.0,0.0,3543000.0
1223,2022,San Benito County,Multi-Family (2-4 Unit),4.0,2217500.0,1624000.0,3641500.0
1224,2022,San Benito County,Single Family Residential,114.0,1687500.0,2449000.0,4186500.0
1225,2022,San Benito County,Townhouse,3.0,1065000.0,1624000.0,5551500.0
1226,2012,San Bernardino County,All Residential,5193.2,175325.0,223615.0,-36340.0
1227,2012,San Bernardino County,Condo/Co-op,246.1,144819.95,223615.0,113279.95
1228,2012,San Bernardino County,Multi-Family (2-4 Unit),159.4,184025.0,223615.0,295054.95
1229,2012,San Bernardino County,Single Family Residential,4737.5,176656.35,223615.0,473611.3
1230,2012,San Bernardino County,Townhouse,50.2,224195.0,206615.0,698406.3
1231,2013,San Bernardino County,All Residential,4039.09,234172.73,272426.77,-23708.59
1232,2013,San Bernardino County,Condo/Co-op,170.0,197818.18,272426.77,173200.5
1233,2013,San Bernardino County,Multi-Family (2-4 Unit),203.73,231772.73,272426.77,407064.14
1234,2013,San Bernardino County,Single Family Residential,3633.36,236840.91,272426.77,647223.23
1235,2013,San Bernardino County,Townhouse,32.0,264340.91,254272.23,910673.23
1236,2014,San Bernardino County,All Residential,6212.18,275493.18,311849.95,-17584.05
1237,2014,San Bernardino County,Condo/Co-op,293.0,240050.0,311849.95,224147.77
1238,2014,San Bernardino County,Multi-Family (2-4 Unit),264.0,257595.45,311849.95,483106.86
1239,2014,San Bernardino County,Single Family Residential,5586.91,279068.18,311849.95,760993.23
1240,2014,San Bernardino County,Townhouse,68.27,296886.36,288668.14,1060425.05
1241,2015,San Bernardino County,All Residential,7073.36,297840.91,338036.27,-19740.82
1242,2015,San Bernardino County,Condo/Co-op,305.73,266318.18,338036.27,249304.64
1243,2015,San Bernardino County,Multi-Family (2-4 Unit),338.18,304431.82,338036.27,553736.45
1244,2015,San Bernardino County,Single Family Residential,6353.73,300407.45,338036.27,856416.64
1245,2015,San Bernardino County,Townhouse,75.73,320545.45,313490.82,1176053.0
1246,2016,San Bernardino County,All Residential,7319.18,317822.73,357647.18,-16074.45
1247,2016,San Bernardino County,Condo/Co-op,327.18,286032.0,357647.18,268934.82
1248,2016,San Bernardino County,Multi-Family (2-4 Unit),298.91,308236.36,357647.18,578989.36
1249,2016,San Bernardino County,Single Family Residential,6634.73,321177.27,357647.18,904257.55
1250,2016,San Bernardino County,Townhouse,58.36,321500.0,331374.45,1223393.91
1251,2017,San Bernardino County,All Residential,6972.09,343045.45,384895.36,-18213.55
1252,2017,San Bernardino County,Condo/Co-op,330.91,317090.91,384895.36,304331.91
1253,2017,San Bernardino County,Multi-Family (2-4 Unit),245.55,357772.73,384895.36,660036.45
1254,2017,San Bernardino County,Single Family Residential,6318.09,344568.18,384895.36,1003036.45
1255,2017,San Bernardino County,Townhouse,77.55,358659.09,356077.18,1365059.18
1256,2018,San Bernardino County,All Residential,7432.0,364545.45,408727.27,-16681.82
1257,2018,San Bernardino County,Condo/Co-op,358.64,345431.82,408727.27,330977.27
1258,2018,San Bernardino County,Multi-Family (2-4 Unit),218.91,387289.36,408727.27,717630.27
1259,2018,San Bernardino County,Single Family Residential,6775.36,365909.09,408727.27,1085766.64
1260,2018,San Bernardino County,Townhouse,79.09,377080.05,378272.73,1461983.05
1261,2019,San Bernardino County,All Residential,7437.45,382090.91,427617.91,-17004.27
1262,2019,San Bernardino County,Condo/Co-op,411.82,355427.27,427617.91,339445.73
1263,2019,San Bernardino County,Multi-Family (2-4 Unit),191.0,377863.64,427617.91,717763.91
1264,2019,San Bernardino County,Single Family Residential,6740.27,385295.45,427617.91,1103968.45
1265,2019,San Bernardino County,Townhouse,94.36,381909.09,394890.64,1487695.73
1266,2020,San Bernardino County,All Residential,5580.91,409635.91,453848.36,-13076.09
1267,2020,San Bernardino County,Condo/Co-op,308.36,387966.82,453848.36,387845.27
1268,2020,San Bernardino County,Multi-Family (2-4 Unit),156.27,456028.55,453848.36,833419.27
1269,2020,San Bernardino County,Single Family Residential,5038.82,411590.91,453848.36,1243192.0
1270,2020,San Bernardino County,Townhouse,77.45,428741.45,421530.18,1672433.45
1271,2021,San Bernardino County,All Residential,4323.91,491318.18,534629.73,-9220.64
1272,2021,San Bernardino County,Condo/Co-op,193.09,437636.36,534629.73,434324.82
1273,2021,San Bernardino County,Multi-Family (2-4 Unit),153.18,517545.45,534629.73,948688.45
1274,2021,San Bernardino County,Single Family Residential,3917.18,497590.91,534629.73,1444324.82
1275,2021,San Bernardino County,Townhouse,60.45,485204.55,496538.82,1932756.64
1276,2022,San Bernardino County,All Residential,5776.0,960000.0,1479810.0,-76810.0
1277,2022,San Bernardino County,Condo/Co-op,243.0,916814.0,1479810.0,837004.0
1278,2022,San Bernardino County,Multi-Family (2-4 Unit),146.0,1020000.0,1479810.0,1899004.0
1279,2022,San Bernardino County,Single Family Residential,5326.0,962000.0,1479810.0,2919504.0
1280,2022,San Bernardino County,Townhouse,61.0,1075500.0,989905.0,3944409.0
1281,2012,San Diego County,All Residential,8098.09,366022.73,424679.86,-41384.41
1282,2012,San Diego County,Condo/Co-op,1930.82,244999.55,424679.86,211342.41
1283,2012,San Diego County,Multi-Family (2-4 Unit),267.09,377409.09,424679.86,595115.14
1284,2012,San Diego County,Single Family Residential,5390.64,413659.09,424679.86,999069.68
1285,2012,San Diego County,Townhouse,509.55,267750.0,394679.86,1275160.59
1286,2013,San Diego County,All Residential,7510.73,440068.18,507500.0,-45159.09
1287,2013,San Diego County,Condo/Co-op,1847.82,318654.55,507500.0,289359.09
1288,2013,San Diego County,Multi-Family (2-4 Unit),311.73,509068.18,507500.0,795654.55
1289,2013,San Diego County,Single Family Residential,5003.82,492925.64,507500.0,1275489.27
1290,2013,San Diego County,Townhouse,347.36,333495.45,471145.45,1623066.55
1291,2014,San Diego County,All Residential,9260.64,477454.55,546708.55,-41526.73
1292,2014,San Diego County,Condo/Co-op,2343.0,353613.64,546708.55,323905.09
1293,2014,San Diego County,Multi-Family (2-4 Unit),344.0,545863.64,546708.55,873064.18
1294,2014,San Diego County,Single Family Residential,6125.55,536886.36,546708.55,1395746.0
1295,2014,San Diego County,Townhouse,448.09,377522.73,505981.27,1785359.64
1296,2015,San Diego County,All Residential,8373.55,506519.64,581784.23,-45082.77
1297,2015,San Diego County,Condo/Co-op,2087.18,376909.09,581784.23,354371.77
1298,2015,San Diego County,Multi-Family (2-4 Unit),296.09,611250.0,581784.23,957349.05
1299,2015,San Diego County,Single Family Residential,5597.27,569752.05,581784.23,1514464.73
1300,2015,San Diego County,Townhouse,393.0,399859.09,538602.41,1925687.45
1301,2016,San Diego County,All Residential,7632.91,540000.0,615886.36,-43163.64
1302,2016,San Diego County,Condo/Co-op,1727.36,405813.64,615886.36,394700.0
1303,2016,San Diego County,Multi-Family (2-4 Unit),267.91,675386.36,615886.36,1053468.18
1304,2016,San Diego County,Single Family Residential,5319.82,606063.64,615886.36,1643650.0
1305,2016,San Diego County,Townhouse,317.82,419568.18,569977.27,2076854.55
1306,2017,San Diego County,All Residential,6384.82,584271.82,654916.14,-36098.86
1307,2017,San Diego County,Condo/Co-op,1456.0,429714.86,654916.14,417956.91
1308,2017,San Diego County,Multi-Family (2-4 Unit),227.55,735813.09,654916.14,1145792.73
1309,2017,San Diego County,Single Family Residential,4422.73,652227.27,654916.14,1783474.55
1310,2017,San Diego County,Townhouse,278.55,466000.0,605825.23,2262201.82
1311,2018,San Diego County,All Residential,7827.82,618818.18,696022.68,-41749.95
1312,2018,San Diego County,Condo/Co-op,1870.91,437931.82,696022.68,429363.68
1313,2018,San Diego County,Multi-Family (2-4 Unit),248.64,807971.59,696022.68,1222335.27
1314,2018,San Diego County,Single Family Residential,5280.0,691762.5,696022.68,1903234.14
1315,2018,San Diego County,Townhouse,428.27,529818.18,643304.5,2442997.77
1316,2019,San Diego County,All Residential,7450.73,633090.91,713508.55,-44963.09
1317,2019,San Diego County,Condo/Co-op,1912.09,447518.18,713508.55,444191.45
1318,2019,San Diego County,Multi-Family (2-4 Unit),247.73,830022.73,713508.55,1252577.82
1319,2019,San Diego County,Single Family Residential,4825.73,703136.36,713508.55,1943555.09
1320,2019,San Diego County,Townhouse,465.18,544008.64,659054.0,2498722.82
1321,2020,San Diego County,All Residential,4950.27,686328.18,757711.36,-32792.27
1322,2020,San Diego County,Condo/Co-op,1425.36,466772.73,757711.36,474207.73
1323,2020,San Diego County,Multi-Family (2-4 Unit),222.45,914409.09,757711.36,1370707.73
1324,2020,San Diego County,Single Family Residential,2928.91,770272.73,757711.36,2123752.73
1325,2020,San Diego County,Townhouse,373.55,581317.91,702256.82,2716843.82
1326,2021,San Diego County,All Residential,3175.45,806181.82,866126.73,-19944.91
1327,2021,San Diego County,Condo/Co-op,750.64,548954.55,866126.73,569009.64
1328,2021,San Diego County,Multi-Family (2-4 Unit),178.64,1087727.27,866126.73,1644009.64
1329,2021,San Diego County,Single Family Residential,2030.0,908545.45,866126.73,2536418.73
1330,2021,San Diego County,Townhouse,216.18,680272.73,804763.09,3226918.73
1331,2022,San Diego County,All Residential,3363.0,1580000.0,2414900.0,-272900.0
1332,2022,San Diego County,Condo/Co-op,695.0,1142500.0,2414900.0,1320100.0
1333,2022,San Diego County,Multi-Family (2-4 Unit),163.0,2209500.0,2414900.0,3397100.0
1334,2022,San Diego County,Single Family Residential,2254.0,1781000.0,2414900.0,4938100.0
1335,2022,San Diego County,Townhouse,251.0,1315000.0,1616950.0,6411050.0
1336,2012,San Francisco County,All Residential,876.91,815318.18,885136.36,-14000.0
1337,2012,San Francisco County,Condo/Co-op,402.36,766022.73,885136.36,772386.36
1338,2012,San Francisco County,Multi-Family (2-4 Unit),100.91,1119250.0,885136.36,1872272.73
1339,2012,San Francisco County,Single Family Residential,346.73,822863.64,885136.36,2681581.82
1340,2012,San Francisco County,Townhouse,26.91,911400.0,822500.0,3612354.55
1341,2013,San Francisco County,All Residential,660.0,953159.09,982845.45,39290.91
1342,2013,San Francisco County,Condo/Co-op,303.18,887477.27,982845.45,952881.82
1343,2013,San Francisco County,Multi-Family (2-4 Unit),72.91,1385777.27,982845.45,2311522.73
1344,2013,San Francisco County,Single Family Residential,267.73,996590.91,982845.45,3317886.36
1345,2013,San Francisco County,Townhouse,16.18,1097081.82,909759.09,4410327.27
1346,2014,San Francisco County,All Residential,580.55,1118045.45,1101772.73,102636.36
1347,2014,San Francisco County,Condo/Co-op,269.36,1027469.64,1101772.73,1170560.55
1348,2014,San Francisco County,Multi-Family (2-4 Unit),68.27,1659954.55,1101772.73,2787833.27
1349,2014,San Francisco County,Single Family Residential,228.55,1156659.09,1101772.73,3947174.18
1350,2014,San Francisco County,Townhouse,14.36,1278541.36,1020136.36,5220533.73
1351,2015,San Francisco County,All Residential,558.45,1290272.73,1225335.82,146755.09
1352,2015,San Francisco County,Condo/Co-op,257.55,1160874.27,1225335.82,1370174.82
1353,2015,San Francisco County,Multi-Family (2-4 Unit),68.09,1806727.27,1225335.82,3120720.27
1354,2015,San Francisco County,Single Family Residential,215.82,1337363.64,1225335.82,4444447.55
1355,2015,San Francisco County,Townhouse,17.0,1356024.0,1133790.36,5817471.55
1356,2016,San Francisco County,All Residential,826.64,1331772.73,1351908.64,82114.09
1357,2016,San Francisco County,Condo/Co-op,434.09,1185136.36,1351908.64,1326818.64
1358,2016,San Francisco County,Multi-Family (2-4 Unit),85.36,1984772.73,1351908.64,3255236.82
1359,2016,San Francisco County,Single Family Residential,285.82,1436372.73,1351908.64,4659691.36
1360,2016,San Francisco County,Townhouse,21.36,1359173.45,1250545.0,6046683.0
1361,2017,San Francisco County,All Residential,760.45,1396909.09,1390672.73,95327.27
1362,2017,San Francisco County,Condo/Co-op,427.82,1222250.0,1390672.73,1385854.55
1363,2017,San Francisco County,Multi-Family (2-4 Unit),86.73,2039150.0,1390672.73,3381272.73
1364,2017,San Francisco County,Single Family Residential,222.45,1531168.18,1390672.73,4897895.45
1365,2017,San Francisco County,Townhouse,23.45,1553750.0,1282036.36,6461190.91
1366,2018,San Francisco County,All Residential,808.91,1502522.73,1486045.45,113977.27
1367,2018,San Francisco County,Condo/Co-op,435.73,1279389.55,1486045.45,1483139.55
1368,2018,San Francisco County,Multi-Family (2-4 Unit),101.55,2108718.18,1486045.45,3524585.0
1369,2018,San Francisco County,Single Family Residential,251.45,1702045.45,1486045.45,5205886.73
1370,2018,San Francisco County,Townhouse,20.18,1466097.18,1370136.36,6688636.73
1371,2019,San Francisco County,All Residential,861.09,1525250.0,1578272.73,42431.82
1372,2019,San Francisco County,Condo/Co-op,476.0,1326500.0,1578272.73,1422431.82
1373,2019,San Francisco County,Multi-Family (2-4 Unit),104.45,2203704.55,1578272.73,3601727.27
1374,2019,San Francisco County,Single Family Residential,257.45,1713318.18,1578272.73,5266181.82
1375,2019,San Francisco County,Townhouse,23.18,1448000.0,1457363.64,6759409.09
1376,2020,San Francisco County,All Residential,1428.55,1556045.45,1590181.82,70409.09
1377,2020,San Francisco County,Condo/Co-op,911.73,1305769.32,1590181.82,1457996.59
1378,2020,San Francisco County,Multi-Family (2-4 Unit),133.09,2097590.91,1590181.82,3501951.14
1379,2020,San Francisco County,Single Family Residential,355.82,1783545.45,1590181.82,5369360.23
1380,2020,San Francisco County,Townhouse,27.91,1634113.64,1467454.55,6909610.23
1381,2021,San Francisco County,All Residential,1243.45,1578500.0,1543045.45,130227.27
1382,2021,San Francisco County,Condo/Co-op,799.36,1305573.73,1543045.45,1517391.91
1383,2021,San Francisco County,Multi-Family (2-4 Unit),148.73,2172727.27,1543045.45,3651937.36
1384,2021,San Francisco County,Single Family Residential,285.73,1918636.36,1543045.45,5574437.36
1385,2021,San Francisco County,Townhouse,9.64,1461681.82,1426772.73,7010346.45
1386,2022,San Francisco County,All Residential,1624.0,2815000.0,3885000.0,-47500.0
1387,2022,San Francisco County,Condo/Co-op,1080.0,2227500.0,3885000.0,2907500.0
1388,2022,San Francisco County,Multi-Family (2-4 Unit),195.0,3750000.0,3885000.0,6457500.0
1389,2022,San Francisco County,Single Family Residential,333.0,3430000.0,3885000.0,9415000.0
1390,2022,San Francisco County,Townhouse,16.0,2277500.0,2590000.0,11910000.0
1391,2012,San Joaquin County,All Residential,2156.64,178315.91,193640.91,-10238.64
1392,2012,San Joaquin County,Condo/Co-op,85.82,71420.41,193640.91,67004.5
1393,2012,San Joaquin County,Multi-Family (2-4 Unit),94.82,125595.41,193640.91,196259.0
1394,2012,San Joaquin County,Single Family Residential,1972.64,184522.73,179640.91,385395.36
